region,group,id,name,organized,claimsFood,claimsSunbeds,hasOfficialSource,audited,nearestFoodM,nearestResortM,poiCount,flags
central-macedonia-halkidiki-mainland,mainland_macedonia,443,Sarti,true,true,true,true,true,211,141,110,
central-macedonia-halkidiki-mainland,mainland_macedonia,444,Mikri Paralia,false,false,false,true,true,381,,12,
central-macedonia-halkidiki-mainland,mainland_macedonia,445,Sykia,false,true,false,true,true,350,,9,
central-macedonia-halkidiki-mainland,mainland_macedonia,446,Tigania,true,true,true,true,true,57,617,13,
central-macedonia-halkidiki-mainland,mainland_macedonia,447,Totos,true,true,true,true,true,280,0,21,
central-macedonia-halkidiki-mainland,mainland_macedonia,448,Tourkolimnionas,true,true,true,true,true,34,348,14,
central-macedonia-halkidiki-mainland,mainland_macedonia,449,Trani Ammouda,true,true,true,true,true,239,126,70,
central-macedonia-halkidiki-mainland,mainland_macedonia,450,Tsaska,false,false,false,true,true,,,0,
central-macedonia-halkidiki-mainland,mainland_macedonia,451,Tsifliki,false,false,false,true,true,524,,7,
central-macedonia-halkidiki-mainland,mainland_macedonia,452,Varkes,true,true,true,true,true,133,,41,
central-macedonia-halkidiki-mainland,mainland_macedonia,453,Voreas Limani,false,false,false,true,true,561,525,11,
central-macedonia-halkidiki-mainland,mainland_macedonia,454,Voulitsa,true,true,true,true,true,33,,2,
central-macedonia-halkidiki-mainland,mainland_macedonia,455,Vourvourou,true,true,true,true,true,250,,113,
central-macedonia-halkidiki-mainland,mainland_macedonia,456,Levki Paralia,false,false,false,true,true,,,0,
central-macedonia-halkidiki-mainland,mainland_macedonia,457,Paralia Vergias,true,true,true,true,true,,112,4,
central-macedonia-halkidiki-mainland,mainland_macedonia,458,Paralia Neas Iraklias - Sahara,true,true,true,true,true,632,0,10,
central-macedonia-halkidiki-mainland,mainland_macedonia,459,Paralia Neas Kallikratias,true,true,true,true,true,88,158,24,
central-macedonia-halkidiki-mainland,mainland_macedonia,460,Paralia Nikitis,true,true,true,true,true,36,26,43,
central-macedonia-halkidiki-mainland,mainland_macedonia,461,Paralia Mikro Kastri,false,false,false,true,true,,,3,
central-macedonia-halkidiki-mainland,mainland_macedonia,462,Paralia Stratoni,true,true,true,true,true,210,,9,
central-macedonia-halkidiki-mainland,mainland_macedonia,463,Paralia Kampos (Pyrgadikia),true,true,false,true,true,214,217,2,
central-macedonia-halkidiki-mainland,mainland_macedonia,464,Paralia Livari,false,false,true,true,true,,,31,
central-macedonia-halkidiki-mainland,mainland_macedonia,465,Paralia Salonikiou,true,true,true,true,true,641,443,36,
central-macedonia-halkidiki-mainland,mainland_macedonia,466,Paralia Lagonisi,true,true,true,true,true,119,,92,
central-macedonia-halkidiki-mainland,mainland_macedonia,467,Paralia Toronis,true,true,true,true,true,364,320,16,
central-macedonia-halkidiki-mainland,mainland_macedonia,468,Paralia Tristinika,true,true,false,true,true,597,138,4,
central-macedonia-halkidiki-mainland,mainland_macedonia,469,Paralia Latoura,false,false,true,true,true,606,,112,
central-macedonia-halkidiki-mainland,mainland_macedonia,470,Paralia Kastri,false,false,true,true,true,739,503,7,
central-macedonia-halkidiki-mainland,mainland_macedonia,471,Paralia Agiou Ioanni,true,true,true,true,true,123,117,10,
central-macedonia-halkidiki-mainland,mainland_macedonia,472,Paralia Elani,true,true,true,true,true,136,,6,
central-macedonia-halkidiki-mainland,mainland_macedonia,473,Paralia Avlaki,false,false,false,true,true,,,0,
central-macedonia-halkidiki-mainland,mainland_macedonia,474,Paralia Chrouso,false,false,false,true,true,256,,5,
central-macedonia-halkidiki-mainland,mainland_macedonia,475,Paralia Ampelos,false,false,false,true,true,,,0,
central-macedonia-halkidiki-mainland,mainland_macedonia,476,Paralia Armenistis,true,true,true,true,true,172,,15,
central-macedonia-halkidiki-mainland,mainland_macedonia,477,Paralia Posidi,true,true,true,true,true,100,,5,
central-macedonia-halkidiki-mainland,mainland_macedonia,478,Paralia Anthoupolis,false,false,false,true,true,527,88,8,osm-resort-not-claimed
central-macedonia-halkidiki-mainland,mainland_macedonia,479,Paralia Agiou Mama,true,true,false,true,true,,,0,
central-macedonia-halkidiki-mainland,mainland_macedonia,480,Paralia Elaiona,false,false,false,true,true,,,2,
central-macedonia-halkidiki-mainland,mainland_macedonia,481,Paralia Develiki,true,true,true,true,true,108,310,3,
central-macedonia-halkidiki-mainland,mainland_macedonia,482,Paralia Zepkou,true,false,true,true,true,,,0,
central-macedonia-halkidiki-mainland,mainland_macedonia,483,Paralia Fteroti,false,false,true,true,true,,,14,
central-macedonia-halkidiki-mainland,mainland_macedonia,484,Paralia Schinia,true,false,true,true,true,,,1,
central-macedonia-halkidiki-mainland,mainland_macedonia,485,Paralia Trimi,false,false,false,true,true,,,2,
central-macedonia-halkidiki-mainland,mainland_macedonia,486,Paralia Galini,false,false,false,true,true,306,,21,
central-macedonia-halkidiki-mainland,mainland_macedonia,487,Paralia Bara,false,false,false,true,true,,,4,
central-macedonia-halkidiki-mainland,mainland_macedonia,488,Paralia Spathion,false,false,true,true,true,586,620,4,
central-macedonia-halkidiki-mainland,mainland_macedonia,489,Paralia Mikro Karydi,false,false,false,true,true,235,,115,
central-macedonia-halkidiki-mainland,mainland_macedonia,490,Paralia Karydi,false,false,false,true,true,169,,114,
